"PackageName","ProcedureCall","Modules","Methods","ReadObjects","WriteObjects","ReplacementAction","TargetPackage","ReplacementRationale","TransitionRule"
"PKG_FAD","PKG_FAD.P_ADD_PARA_RESPONSIBILITY","FAD","AddResponsibilityToLegacyParasFAD; UpdateLegacyParasWithResponsibilityFAD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; DUAL","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OLD_PARAS_FAD_LOG","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_REVIEWED_LEGACY_PARA","FAD","UpdateLegacyParasWithResponsibilityNoChanges","T_AU_REMARKS; T_AU_ERROR_LOGS; DUAL","T_AU_OLD_PARAS_FAD; T_AU_DATA_VALIDATION_FAD_LOG; T_AU_ERROR_LOGS","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_UPDATE_LEGACY_PARA_TEXT","FAD","UpdateLegacyParasWithResponsibilityFAD","T_AU_REMARKS; T_AU_ERROR_LOGS; DUAL","T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD; T_AU_DATA_VALIDATION_FAD_LOG; T_AU_ERROR_LOGS","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_AUTHORIZECHANGESTATUSREQUESTFORSETTLEDPARA_NEW","FAD","AuthorizerAddChangeStatusRequestForSettledPara","T_AU_NEW_PARAS_STATUS_CHANGE_LOG; T_AU_OBSERVATION; AIS_T_AU_POST_COMPLIANCE; DUAL","T_AU_OBSERVATION; T_AU_NEW_PARAS_STATUS_CHANGE_LOG; AIS_T_AU_POST_COMPLIANCE","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_AUTHORIZECHANGESTATUSREQUESTFORSETTLEDPARA","FAD","AddAuthorizeChangeStatusRequestForSettledPara","AIS_COMP; T_AU_OLD_PARAS_FAD; AIS_T_AU_POST_COMPLIANCE; DUAL; T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG; PARA; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GETOLDPARASFORRESPONSEAUTHORIZE","FAD","GetOldSettledParasForResponseAuthorize","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG; T_AU_OLD_PARAS_FAD; T_AUDIT_CHECKLIST_DETAILS; T_AUDITEE_ENTITIES_MAPING_FAD","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_DELETE_PARA_RESPONSIBILITY","FAD","DeleteLegacyParaResponsibility","DUAL","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_REFERBACK_LEGACY_PARA","FAD","ReferBackLegacyPara","AUDIT; DUAL; T_AU_REMARKS; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_FAD; T_AU_DATA_VALIDATION_FAD_LOG; T_AU_ERROR_LOGS","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GET_AUDITEE_PARENT_FAD","FAD","GetZonesForAnnexureAssignment","T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING_FAD; T_AUDITEE_ENTITIES_MAPING; V_ALL_OUTASTANDING_PARAS_FAD; SYSDATE","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_AUDITEE_CHILD_FAD","FAD","GetZoneBranchesForAnnexureAssignment","T_AUDITEE_ENTITIES; T_AUDITEE_ENTITIES_MAPING_FAD; T_AUDITEE_ENTITIES_MAPING; V_ALL_OUTASTANDING_PARAS_FAD; SYSDATE","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_ALL_PARAS_FAD","FAD","GetAllParasForAnnexureAssignment","V_ALL_OUTASTANDING_PARAS_FAD; T_AUDIT_CHECKLIST_ANNEXURE; SYSDATE","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_UPDATE_PARAS_ANNEX_FAD","FAD","AssignAnnexureWithPara","DUAL","T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_PARA_SHIFTING","FAD","ParaShiftedTo","T_AUDITEE_ENTITIES; DUAL","T_AU_OBSERVATION; T_AU_OBSERVATION_ASSIGNEDTO; AIS_T_AU_POST_COMPLIANCE; T_AU_OLD_PARAS_FAD; T_AU_OBSERVATION_OLD_CAD_PARAS","redesign","pkg_compliance","Legacy para status, settlement, and assignment writes should move to normalized para/compliance tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD","PKG_FAD.P_GET_SETTLED_PARA_DETAILS","FAD","GetSettledParasForMonitoring","V_P_GET_SETTLED_PARA_DETAILS","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_SETTLED_PARA_DETAILS_PARA_COMPLIANCE","FAD","GetSettledParaComplianceHistory; SaveSettledParaCompliacne","T_AU_POST_COMPLIANCE_SETTLEMETMENT_HISTORY; T_AUDITEE_ENTITIES_MAPING_FAD; T_AU_OLD_PARAS_POST_COMPLIANCE_HISTORY; V_SERVICE_EMPLOYEEINFO; T_HR_DESIGNATIONS","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_AUDIT_ENGAGEMENT","FAD","GetEngagementDetailsForFadReview","T_AU_TEAM_MEMBERS; T_AU_PLAN_ENG; T_AU_PERIOD; T_AU_PLAN; T_AU_PLAN_ENG_STATUS; T_AU_AUDIT_TEAMS; T_AUDIT_REPORTS","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_AUDIT_GLANCE","FAD","GetAuditDetailsFAD","T_AU_OBSERVATION; T_AU_OBSERVATION_STATUS; T_RISK; T_AU_OBSERVATION_TEXT","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_AUDIT_OBSERVTION","FAD","GetObservationDetailsForReport","T_AU_OBSERVATION; T_AU_OBSERVATION_STATUS; T_AU_OBSERVATION_ASSIGNEDTO; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_ANNEXURE; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_FINAL_RECCOMENDATION; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_AUDIT_REPORT","FAD","GetAuditReportForFadReview","T_AUDIT_REPORTS","","wrap","pkg_compliance","Read-side FAD procedures can be wrapped during migration.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_REFERENCE_MASTER_DETAIL","FAD","GetReferenceMasterDetail","VW_REFERENCE_MASTER_DETAIL","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_MANUAL_MASTER","FAD","GetObservationManualMaster","T_MANUAL_MASTER","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_MANUAL_SECTIONS","FAD","GetObservationManualSections","T_MANUAL_INDEX","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_MANUAL_CHAPTERS","FAD","GetObservationManualChapters","T_MANUAL_INDEX","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_MANUAL_REFERENCE_GRID","FAD","GetObservationManualReferenceGrid","VW_REFERENCE_MASTER_DETAIL","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD","PKG_FAD.P_GET_REFERENCE_DETAIL_BY_ID","FAD","GetReferenceDetailByRefId","VW_REFERENCE_MASTER_DETAIL","","wrap","pkg_reference","Reference/manual lookups can be wrapped while the new reference model is loaded.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD_RISK","PKG_FAD_RISK.P_SAVE_KPI_MAIN","FAD.Risk","P_SAVE_KPI_MAIN","","T_RISK_FAD_KPI_MAIN","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD_RISK","PKG_FAD_RISK.P_SAVE_KPI_SUB","FAD.Risk","P_SAVE_KPI_SUB","","T_RISK_FAD_KPI_SUB","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD_RISK","PKG_FAD_RISK.P_SAVE_PROCESS","FAD.Risk","P_SAVE_PROCESS","","T_RISK_FAD_PROCESS","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD_RISK","PKG_FAD_RISK.P_SAVE_SUB_PROCESS","FAD.Risk","P_SAVE_SUB_PROCESS","","T_RISK_FAD_SUB_PROCESS","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD_RISK","PKG_FAD_RISK.P_SAVE_ANNEXURE","FAD.Risk","P_SAVE_ANNEXURE","","T_RISK_FAD_ANNEXURE","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD_RISK","PKG_FAD_RISK.P_SAVE_SUBPROC_ANNEX","FAD.Risk","P_SAVE_SUBPROC_ANNEX","DUAL","T_RISK_FAD_SUBPROC_ANNEX; SET","redesign","pkg_common","Legacy write procedure requires IAS_ZTBL redesign.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FAD_RISK","PKG_FAD_RISK.P_GET_KPI_MAIN","FAD.Risk","P_GET_KPI_MAIN","T_RISK_FAD_KPI_MAIN","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD_RISK","PKG_FAD_RISK.P_GET_KPI_SUB","FAD.Risk","P_GET_KPI_SUB","T_RISK_FAD_KPI_SUB","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD_RISK","PKG_FAD_RISK.P_GET_PROCESS","FAD.Risk","P_GET_PROCESS","T_RISK_FAD_PROCESS","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD_RISK","PKG_FAD_RISK.P_GET_SUB_PROCESS","FAD.Risk","P_GET_SUB_PROCESS","T_RISK_FAD_SUB_PROCESS","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD_RISK","PKG_FAD_RISK.P_GET_SUBPROC_ANNEX","FAD.Risk","P_GET_SUBPROC_ANNEX","T_RISK_FAD_SUBPROC_ANNEX","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FAD_RISK","PKG_FAD_RISK.P_GET_GRAVITY","FAD.Risk","P_GET_GRAVITY","T_RISK_FAD_GRAVITY","","wrap","pkg_common","Legacy read procedure can be wrapped during transition.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_REPORT_ENTITY","FRPT","GetReportEntities","T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AUDITEE_ENT_TYPES","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_IS_REPORT_FINAL","FRPT","IsFieldAuditReportFinal","","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_REPORT_OVERVIEW","FRPT","GetFieldAuditReportOverview","MAPPING; PERIOD; PLAN; T_AU_TEAM_MEMBERS; T_AU_AUDIT_TEAM_TASKLIST; T_AU_PLAN_ENG; T_FRPT_REPORT_META; T_AU_PERIOD; T_AUDITEE_ENTITIES_MAPING; DUAL","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_NARRATIVE_SECTIONS","FRPT","GetFieldAuditNarrativeSections","T_FRPT_SECTION_MASTER; T_FRPT_TEXT_BLOCKS","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_OBSERVATION_COUNT","FRPT","GetFieldAuditObservationCount","T_AU_OBSERVATION","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_OBSERVATION_DETAILS","FRPT","GetFieldAuditObservationDetails","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK; T_AU_OBSERVATION_FINAL_RECCOMENDATION; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATIONS_AUDITOR_REPLY; T_FRPT_PARA_NARRATIVE","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_SAVE_TEXT_BLOCK","FRPT; MANRPT","SaveFieldAuditTextBlock; SaveManReportTextBlock","T_FRPT_TEXT_BLOCKS","ONE; T_FRPT_TEXT_BLOCKS","redesign","pkg_report","Field-audit report composition is a live write workflow and should be rebuilt on IAS_ZTBL report tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FRPT","PKG_FRPT.P_GET_STAFF_DESIGNATIONS","FRPT","GetStaffDesignationOptions","V_FRPT_STAFF_DESIGNATIONS","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_KPI_OPTIONS","FRPT","GetKpiOptions","V_FRPT_KPI_OPTIONS","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_NPL_CATEGORIES","FRPT","GetNplCategoryOptions","V_FRPT_NPL_CATEGORIES","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_GET_KPI_SNAPSHOT","FRPT","GetFieldAuditKpiSnapshots","T_FRPT_KPI_SNAPSHOT","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_SAVE_KPI_SNAPSHOT","FRPT","SaveFieldAuditKpiSnapshot","T_FRPT_KPI_SNAPSHOT","T_FRPT_KPI_SNAPSHOT","redesign","pkg_report","Field-audit report composition is a live write workflow and should be rebuilt on IAS_ZTBL report tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FRPT","PKG_FRPT.P_GET_PDF_STATISTICS","FRPT; FRPT.Pdf","GetFieldAuditPdfStatistics; GetFieldAuditStatistics; GetPdfStatistics","T_AU_OBSERVATION; T_RISK","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_SAVE_PDF_STATISTICS","FRPT","SavePdfStatistics","T_AU_PLAN_ENG; T_FRPT_PDF_STATISTICS; JSON_TABLE","T_FRPT_PDF_STATISTICS","redesign","pkg_report","Field-audit report composition is a live write workflow and should be rebuilt on IAS_ZTBL report tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FRPT","PKG_FRPT.P_GET_INCOME_LEAKAGE","FRPT","GetIncomeLeakage","","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_SAVE_INCOME_LEAKAGE","FRPT","SaveIncomeLeakage","T_AU_PLAN_ENG; T_FRPT_INCOME_LEAKAGE; JSON_TABLE","T_FRPT_INCOME_LEAKAGE","redesign","pkg_report","Field-audit report composition is a live write workflow and should be rebuilt on IAS_ZTBL report tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FRPT","PKG_FRPT.P_GET_OVERALL_CONCLUSION","FRPT","GetOverallConclusion","T_FRPT_OVERALL_CONCLUSION","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_SAVE_OVERALL_CONCLUSION","FRPT","SaveOverallConclusion","T_AU_PLAN_ENG; DUAL","T_FRPT_OVERALL_CONCLUSION; SET","redesign","pkg_report","Field-audit report composition is a live write workflow and should be rebuilt on IAS_ZTBL report tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_FRPT","PKG_FRPT.P_GET_NPL_SNAPSHOT","FRPT","GetFieldAuditNplSnapshots","T_FRPT_NPL_SNAPSHOT","","wrap","pkg_report","Read-side FRPT procedures can be wrapped while the new report model is phased in.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_FRPT","PKG_FRPT.P_SAVE_NPL_SNAPSHOT","FRPT","SaveFieldAuditNplSnapshot","T_FRPT_NPL_SNAPSHOT","T_FRPT_NPL_SNAPSHOT","redesign","pkg_report","Field-audit report composition is a live write workflow and should be rebuilt on IAS_ZTBL report tables.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
